Entry_ID,State Patient Number,Date Announced,Age Bracket,Gender,Detected City,Detected District,Detected State,State code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
274478,,08/09/2020,,,,Hathras,Uttar Pradesh,UP,15,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274479,,08/09/2020,,,,Mahoba,Uttar Pradesh,UP,11,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274480,,08/09/2020,,,,Sambhal,Uttar Pradesh,UP,49,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274481,,08/09/2020,,,,Lalitpur,Uttar Pradesh,UP,72,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274482,,08/09/2020,,,,Amethi,Uttar Pradesh,UP,31,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274483,,08/09/2020,,,,Jalaun,Uttar Pradesh,UP,28,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274484,,08/09/2020,,,,Farrukhabad,Uttar Pradesh,UP,17,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274485,,08/09/2020,,,,Fatehpur,Uttar Pradesh,UP,29,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274486,,08/09/2020,,,,Auraiya,Uttar Pradesh,UP,21,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274487,,08/09/2020,,,,Shamli,Uttar Pradesh,UP,36,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274488,,08/09/2020,,,,Kanpur Dehat,Uttar Pradesh,UP,9,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274489,,08/09/2020,,,,Banda,Uttar Pradesh,UP,43,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274490,,08/09/2020,,,,Bhadohi,Uttar Pradesh,UP,11,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274491,,08/09/2020,,,,Balrampur,Uttar Pradesh,UP,29,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274492,,08/09/2020,,,,Etah,Uttar Pradesh,UP,41,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274493,,08/09/2020,,,,Kaushambi,Uttar Pradesh,UP,36,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274494,,08/09/2020,,,,Kasganj,Uttar Pradesh,UP,17,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274495,,08/09/2020,,,,Ambedkar Nagar,Uttar Pradesh,UP,17,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274496,,08/09/2020,,,,Baghpat,Uttar Pradesh,UP,4,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274497,,08/09/2020,,,,Chitrakoot,Uttar Pradesh,UP,8,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274498,,08/09/2020,,,,Shrawasti,Uttar Pradesh,UP,12,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274499,,08/09/2020,,,,Hamirpur,Uttar Pradesh,UP,9,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274500,,08/09/2020,,,,Hathras,Uttar Pradesh,UP,34,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274501,,08/09/2020,,,,Mahoba,Uttar Pradesh,UP,6,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274502,,08/09/2020,,,,Sambhal,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274503,,08/09/2020,,,,Amethi,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274504,,08/09/2020,,,,Fatehpur,Uttar Pradesh,UP,2,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274505,,08/09/2020,,,,Auraiya,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274506,,08/09/2020,,,,Balrampur,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274507,,08/09/2020,,,,Chitrakoot,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274508,,08/09/2020,,,,Kanpur Nagar,Uttar Pradesh,UP,423,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274509,,08/09/2020,,,,Prayagraj,Uttar Pradesh,UP,305,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274510,,08/09/2020,,,,Gorakhpur,Uttar Pradesh,UP,273,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274511,,08/09/2020,,,,Varanasi,Uttar Pradesh,UP,200,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274512,,08/09/2020,,,,Ghaziabad,Uttar Pradesh,UP,232,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274513,,08/09/2020,,,,Gautam Buddha Nagar,Uttar Pradesh,UP,220,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274514,,08/09/2020,,,,Bareilly,Uttar Pradesh,UP,143,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274515,,08/09/2020,,,,Moradabad,Uttar Pradesh,UP,121,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274516,,08/09/2020,,,,Aligarh,Uttar Pradesh,UP,156,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274517,,08/09/2020,,,,Meerut,Uttar Pradesh,UP,224,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274518,,08/09/2020,,,,Saharanpur,Uttar Pradesh,UP,171,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274519,,08/09/2020,,,,Jhansi,Uttar Pradesh,UP,70,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274520,,08/09/2020,,,,Deoria,Uttar Pradesh,UP,83,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274521,,08/09/2020,,,,Ballia,Uttar Pradesh,UP,84,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274522,,08/09/2020,,,,Barabanki,Uttar Pradesh,UP,160,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274523,,08/09/2020,,,,Ayodhya,Uttar Pradesh,UP,131,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274524,,08/09/2020,,,,Jaunpur,Uttar Pradesh,UP,45,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274525,,08/09/2020,,,,Shahjahanpur,Uttar Pradesh,UP,107,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274526,,08/09/2020,,,,Rampur,Uttar Pradesh,UP,121,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274527,,08/09/2020,,,,Kushinagar,Uttar Pradesh,UP,79,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274528,,08/09/2020,,,,Agra,Uttar Pradesh,UP,83,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274529,,08/09/2020,,,,Azamgarh,Uttar Pradesh,UP,38,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274530,,08/09/2020,,,,Maharajganj,Uttar Pradesh,UP,108,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274531,,08/09/2020,,,,Ghazipur,Uttar Pradesh,UP,41,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274532,,08/09/2020,,,,Hardoi,Uttar Pradesh,UP,81,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274533,,08/09/2020,,,,Gonda,Uttar Pradesh,UP,60,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274534,,08/09/2020,,,,Lakhimpur Kheri,Uttar Pradesh,UP,68,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274535,,08/09/2020,,,,Mathura,Uttar Pradesh,UP,70,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274536,,08/09/2020,,,,Muzaffarnagar,Uttar Pradesh,UP,108,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274537,,08/09/2020,,,,Basti,Uttar Pradesh,UP,48,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274538,,08/09/2020,,,,Pilibhit,Uttar Pradesh,UP,55,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274539,,08/09/2020,,,,Bulandshahr,Uttar Pradesh,UP,54,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274540,,08/09/2020,,,,Etawah,Uttar Pradesh,UP,80,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274541,,08/09/2020,,,,Sitapur,Uttar Pradesh,UP,20,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274542,,08/09/2020,,,,Unnao,Uttar Pradesh,UP,55,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274543,,08/09/2020,,,,Siddharthnagar,Uttar Pradesh,UP,33,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274544,,08/09/2020,,,,Sultanpur,Uttar Pradesh,UP,63,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274545,,08/09/2020,,,,Bahraich,Uttar Pradesh,UP,47,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274546,,08/09/2020,,,,Pratapgarh,Uttar Pradesh,UP,69,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274547,,08/09/2020,,,,Chandauli,Uttar Pradesh,UP,79,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274548,,08/09/2020,,,,Bijnor,Uttar Pradesh,UP,31,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274549,,08/09/2020,,,,Sant Kabir Nagar,Uttar Pradesh,UP,14,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274550,,08/09/2020,,,,Amroha,Uttar Pradesh,UP,40,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274551,,08/09/2020,,,,Sonbhadra,Uttar Pradesh,UP,17,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274552,,08/09/2020,,,,Budaun,Uttar Pradesh,UP,53,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274553,,08/09/2020,,,,Firozabad,Uttar Pradesh,UP,37,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274554,,08/09/2020,,,,Mainpuri,Uttar Pradesh,UP,105,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274555,,08/09/2020,,,,Kannauj,Uttar Pradesh,UP,43,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274556,,08/09/2020,,,,Mau,Uttar Pradesh,UP,63,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274557,,08/09/2020,,,,Rae Bareli,Uttar Pradesh,UP,49,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274558,,08/09/2020,,,,Mirzapur,Uttar Pradesh,UP,16,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274559,,08/09/2020,,,,Kanpur Nagar,Uttar Pradesh,UP,290,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274560,,08/09/2020,,,,Prayagraj,Uttar Pradesh,UP,283,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274561,,08/09/2020,,,,Gorakhpur,Uttar Pradesh,UP,222,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274562,,08/09/2020,,,,Varanasi,Uttar Pradesh,UP,249,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274563,,08/09/2020,,,,Ghaziabad,Uttar Pradesh,UP,158,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274564,,08/09/2020,,,,Gautam Buddha Nagar,Uttar Pradesh,UP,141,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274565,,08/09/2020,,,,Bareilly,Uttar Pradesh,UP,99,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274566,,08/09/2020,,,,Moradabad,Uttar Pradesh,UP,115,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274567,,08/09/2020,,,,Aligarh,Uttar Pradesh,UP,115,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274568,,08/09/2020,,,,Meerut,Uttar Pradesh,UP,80,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274569,,08/09/2020,,,,Saharanpur,Uttar Pradesh,UP,149,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274570,,08/09/2020,,,,Jhansi,Uttar Pradesh,UP,129,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274571,,08/09/2020,,,,Deoria,Uttar Pradesh,UP,59,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274572,,08/09/2020,,,,Ballia,Uttar Pradesh,UP,39,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274573,,08/09/2020,,,,Barabanki,Uttar Pradesh,UP,117,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274574,,08/09/2020,,,,Ayodhya,Uttar Pradesh,UP,99,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274575,,08/09/2020,,,,Jaunpur,Uttar Pradesh,UP,55,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274576,,08/09/2020,,,,Shahjahanpur,Uttar Pradesh,UP,79,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274577,,08/09/2020,,,,Rampur,Uttar Pradesh,UP,81,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274578,,08/09/2020,,,,Kushinagar,Uttar Pradesh,UP,100,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274579,,08/09/2020,,,,Agra,Uttar Pradesh,UP,55,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274580,,08/09/2020,,,,Azamgarh,Uttar Pradesh,UP,61,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274581,,08/09/2020,,,,Maharajganj,Uttar Pradesh,UP,45,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274582,,08/09/2020,,,,Ghazipur,Uttar Pradesh,UP,42,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274583,,08/09/2020,,,,Hardoi,Uttar Pradesh,UP,45,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274584,,08/09/2020,,,,Gonda,Uttar Pradesh,UP,53,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274585,,08/09/2020,,,,Lakhimpur Kheri,Uttar Pradesh,UP,41,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274586,,08/09/2020,,,,Mathura,Uttar Pradesh,UP,30,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274587,,08/09/2020,,,,Muzaffarnagar,Uttar Pradesh,UP,86,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274588,,08/09/2020,,,,Basti,Uttar Pradesh,UP,65,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274589,,08/09/2020,,,,Pilibhit,Uttar Pradesh,UP,42,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274590,,08/09/2020,,,,Bulandshahr,Uttar Pradesh,UP,24,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274591,,08/09/2020,,,,Etawah,Uttar Pradesh,UP,45,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274592,,08/09/2020,,,,Sitapur,Uttar Pradesh,UP,70,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274593,,08/09/2020,,,,Unnao,Uttar Pradesh,UP,46,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274594,,08/09/2020,,,,Siddharthnagar,Uttar Pradesh,UP,11,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274595,,08/09/2020,,,,Sultanpur,Uttar Pradesh,UP,23,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274596,,08/09/2020,,,,Bahraich,Uttar Pradesh,UP,39,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274597,,08/09/2020,,,,Pratapgarh,Uttar Pradesh,UP,48,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274598,,08/09/2020,,,,Chandauli,Uttar Pradesh,UP,38,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274599,,08/09/2020,,,,Bijnor,Uttar Pradesh,UP,63,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274600,,08/09/2020,,,,Sant Kabir Nagar,Uttar Pradesh,UP,21,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274601,,08/09/2020,,,,Amroha,Uttar Pradesh,UP,40,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274602,,08/09/2020,,,,Sonbhadra,Uttar Pradesh,UP,13,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274603,,08/09/2020,,,,Budaun,Uttar Pradesh,UP,50,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274604,,08/09/2020,,,,Firozabad,Uttar Pradesh,UP,61,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274605,,08/09/2020,,,,Mainpuri,Uttar Pradesh,UP,59,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274606,,08/09/2020,,,,Kannauj,Uttar Pradesh,UP,20,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274607,,08/09/2020,,,,Mau,Uttar Pradesh,UP,57,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274608,,08/09/2020,,,,Rae Bareli,Uttar Pradesh,UP,37,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274609,,08/09/2020,,,,Mirzapur,Uttar Pradesh,UP,20,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274610,,08/09/2020,,,,Kanpur Nagar,Uttar Pradesh,UP,4,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274611,,08/09/2020,,,,Prayagraj,Uttar Pradesh,UP,6,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274612,,08/09/2020,,,,Gorakhpur,Uttar Pradesh,UP,3,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274613,,08/09/2020,,,,Varanasi,Uttar Pradesh,UP,3,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274614,,08/09/2020,,,,Moradabad,Uttar Pradesh,UP,3,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274615,,08/09/2020,,,,Meerut,Uttar Pradesh,UP,2,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274616,,08/09/2020,,,,Saharanpur,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274617,,08/09/2020,,,,Jhansi,Uttar Pradesh,UP,2,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274618,,08/09/2020,,,,Ballia,Uttar Pradesh,UP,2,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274619,,08/09/2020,,,,Barabanki,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274620,,08/09/2020,,,,Shahjahanpur,Uttar Pradesh,UP,2,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274621,,08/09/2020,,,,Rampur,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274622,,08/09/2020,,,,Agra,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274623,,08/09/2020,,,,Azamgarh,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274624,,08/09/2020,,,,Maharajganj,Uttar Pradesh,UP,3,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274625,,08/09/2020,,,,Ghazipur,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274626,,08/09/2020,,,,Gonda,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274627,,08/09/2020,,,,Basti,Uttar Pradesh,UP,2,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274628,,08/09/2020,,,,Pilibhit,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274629,,08/09/2020,,,,Sitapur,Uttar Pradesh,UP,2,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274630,,08/09/2020,,,,Unnao,Uttar Pradesh,UP,3,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274631,,08/09/2020,,,,Sultanpur,Uttar Pradesh,UP,2,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274632,,08/09/2020,,,,Chandauli,Uttar Pradesh,UP,2,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274633,,08/09/2020,,,,Sant Kabir Nagar,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274634,,08/09/2020,,,,Amroha,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274635,,08/09/2020,,,,Rae Bareli,Uttar Pradesh,UP,3,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274636,,08/09/2020,,,,Mirzapur,Uttar Pradesh,UP,1,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274637,,08/09/2020,,,,Lucknow,Uttar Pradesh,UP,880,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274638,,08/09/2020,,,,Lucknow,Uttar Pradesh,UP,853,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274639,,08/09/2020,,,,Lucknow,Uttar Pradesh,UP,9,Deceased,,,https://t.me/indiacovid/17108,,,,,,
274640,,08/09/2020,,,,Hapur,Uttar Pradesh,UP,18,Recovered,,,https://t.me/indiacovid/17108,,,,,,
274641,,08/09/2020,,,,Hapur,Uttar Pradesh,UP,26,Hospitalized,,,https://t.me/indiacovid/17108,,,,,,
274642,,08/09/2020,,,,Daman,Dadra and Nagar Haveli and Daman and Diu,DN,4,Hospitalized,,,http://twitter.com/CollectorDaman/status/1303231000500199425,,,,,,
274643,,08/09/2020,,,,Daman,Dadra and Nagar Haveli and Daman and Diu,DN,7,Recovered,,,http://twitter.com/CollectorDaman/status/1303231000500199425,,,,,,
274644,,08/09/2020,,,,Araria,Bihar,BR,120,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274645,,08/09/2020,,,,Arwal,Bihar,BR,21,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274646,,08/09/2020,,,,Aurangabad,Bihar,BR,38,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274647,,08/09/2020,,,,Banka,Bihar,BR,12,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274648,,08/09/2020,,,,Begusarai,Bihar,BR,42,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274649,,08/09/2020,,,,Bhagalpur,Bihar,BR,98,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274650,,08/09/2020,,,,Bhojpur,Bihar,BR,20,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274651,,08/09/2020,,,,Buxar,Bihar,BR,34,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274652,,08/09/2020,,,,Darbhanga,Bihar,BR,27,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274653,,08/09/2020,,,,Gaya,Bihar,BR,37,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274654,,08/09/2020,,,,Gopalganj,Bihar,BR,57,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274655,,08/09/2020,,,,Jamui,Bihar,BR,16,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274656,,08/09/2020,,,,Jehanabad,Bihar,BR,41,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274657,,08/09/2020,,,,Kaimur,Bihar,BR,9,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274658,,08/09/2020,,,,Araria,Bihar,BR,75,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274659,,08/09/2020,,,,Arwal,Bihar,BR,10,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274660,,08/09/2020,,,,Aurangabad,Bihar,BR,29,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274661,,08/09/2020,,,,Banka,Bihar,BR,33,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274662,,08/09/2020,,,,Begusarai,Bihar,BR,81,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274663,,08/09/2020,,,,Bhagalpur,Bihar,BR,93,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274664,,08/09/2020,,,,Bhojpur,Bihar,BR,49,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274665,,08/09/2020,,,,Buxar,Bihar,BR,13,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274666,,08/09/2020,,,,Darbhanga,Bihar,BR,14,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274667,,08/09/2020,,,,Gaya,Bihar,BR,56,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274668,,08/09/2020,,,,Gopalganj,Bihar,BR,32,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274669,,08/09/2020,,,,Jamui,Bihar,BR,38,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274670,,08/09/2020,,,,Jehanabad,Bihar,BR,49,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274671,,08/09/2020,,,,Kaimur,Bihar,BR,11,Recovered,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274672,,08/09/2020,,,,Arwal,Bihar,BR,1,Deceased,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274673,,08/09/2020,,,,Katihar,Bihar,BR,42,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274674,,08/09/2020,,,,Khagaria,Bihar,BR,16,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274675,,08/09/2020,,,,Kishanganj,Bihar,BR,33,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274676,,08/09/2020,,,,Lakhisarai,Bihar,BR,36,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274677,,08/09/2020,,,,Madhepura,Bihar,BR,53,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274678,,08/09/2020,,,,Madhubani,Bihar,BR,24,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274679,,08/09/2020,,,,Munger,Bihar,BR,20,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274680,,08/09/2020,,,,Muzaffarpur,Bihar,BR,66,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274681,,08/09/2020,,,,Nalanda,Bihar,BR,38,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274682,,08/09/2020,,,,Nawada,Bihar,BR,23,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274683,,08/09/2020,,,,West Champaran,Bihar,BR,62,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274684,,08/09/2020,,,,Patna,Bihar,BR,212,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274685,,08/09/2020,,,,East Champaran,Bihar,BR,68,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274686,,08/09/2020,,,,Purnia,Bihar,BR,129,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274687,,08/09/2020,,,,Rohtas,Bihar,BR,19,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
274688,,08/09/2020,,,,Saharsa,Bihar,BR,18,Hospitalized,,,http://twitter.com/PIB_Patna/status/1303313433165574145,,,,,,
